ticker,last_tran_date,last_tran_time,ask_price,bid_price,open,previous_close,days_high,days_low,volume
YHOO,3/3/2016,12:35:00,32.69,32.68,32.71,32.91,33,32,5887301
YHOO,3/3/2016,12:36:00,32.69,32.68,32.71,32.91,33,32,5906672
YHOO,3/3/2016,12:37:00,32.74,32.73,32.71,32.91,33,32,5934828
YHOO,3/3/2016,12:38:00,32.73,32.72,32.71,32.91,33,32,5950091
YHOO,3/3/2016,12:39:00,32.73,32.72,32.71,32.91,33,32,5956969
YHOO,3/3/2016,12:40:00,32.73,32.72,32.71,32.91,33,32,5960925
YHOO,3/3/2016,12:41:00,32.73,32.72,32.71,32.91,33,32,5967161
YHOO,3/3/2016,12:42:00,32.74,32.73,32.71,32.91,33,32,5974418
YHOO,3/3/2016,12:43:00,32.73,32.72,32.71,32.91,33,32,6098386
YHOO,3/3/2016,12:44:00,32.75,32.74,32.71,32.91,33,32,6102244
YHOO,3/3/2016,12:45:00,32.75,32.74,32.71,32.91,33,32,6128524
YHOO,3/3/2016,12:46:00,32.76,32.75,32.71,32.91,33,32,6133877
YHOO,3/3/2016,12:47:00,32.77,32.76,32.71,32.91,33,32,6168999
YHOO,3/3/2016,12:49:00,32.75,32.74,32.71,32.91,33,32,6194783
YHOO,3/3/2016,12:50:00,32.78,32.77,32.71,32.91,33,32,6249540
YHOO,3/3/2016,12:51:00,32.8,32.79,32.71,32.91,33,32,6259461
YHOO,3/3/2016,12:52:00,32.8,32.79,32.71,32.91,33,32,6268635
YHOO,3/3/2016,12:53:00,32.8,32.79,32.71,32.91,33,32,6270549
YHOO,3/3/2016,12:54:00,32.8,32.79,32.71,32.91,33,32,6281487
YHOO,3/3/2016,12:55:00,32.8,32.79,32.71,32.91,33,32,6288476
YHOO,3/3/2016,12:56:00,32.78,32.77,32.71,32.91,33,32,6357001
YHOO,3/3/2016,12:58:00,32.77,32.76,32.71,32.91,33,32,6372007
YHOO,3/3/2016,12:59:00,32.76,32.75,32.71,32.91,33,32,6415501
YHOO,3/3/2016,1:01:00,32.83,32.82,32.71,32.91,33,32,6472277
YHOO,3/3/2016,1:02:00,32.82,32.81,32.71,32.91,33,32,6483031
YHOO,3/3/2016,1:03:00,32.81,32.8,32.71,32.91,33,32,6530341
YHOO,3/3/2016,1:04:00,32.84,32.83,32.71,32.91,33,32,6607314
YHOO,3/3/2016,1:05:00,32.75,32.74,32.71,32.91,33,32,6793098
YHOO,3/3/2016,1:06:00,32.82,32.81,32.71,32.91,33,32,6927050
YHOO,3/3/2016,1:07:00,32.84,32.83,32.71,32.91,33,32,6939866
YHOO,3/3/2016,1:08:00,32.9,32.89,32.71,32.91,33,32,7019940
YHOO,3/3/2016,1:09:00,32.89,32.88,32.71,32.91,33,32,7031029
YHOO,3/3/2016,1:10:00,32.93,32.92,32.71,32.91,33,32,7055407
YHOO,3/3/2016,1:11:00,32.92,32.91,32.71,32.91,33,32,7092231
YHOO,3/3/2016,1:12:00,32.91,32.9,32.71,32.91,33,32,7116332
YHOO,3/3/2016,1:13:00,32.87,32.86,32.71,32.91,33,32,7136496
YHOO,3/3/2016,1:14:00,32.84,32.83,32.71,32.91,33,32,7155273
YHOO,3/3/2016,1:15:00,32.86,32.85,32.71,32.91,33,32,7168689
YHOO,3/3/2016,1:16:00,32.85,32.84,32.71,32.91,33,32,7174573
YHOO,3/3/2016,1:17:00,32.9,32.89,32.71,32.91,33,32,7257488
YHOO,3/3/2016,1:19:00,32.96,32.95,32.71,32.91,33,32,7318549
YHOO,3/3/2016,1:20:00,32.95,32.94,32.71,32.91,33,32,7324549
YHOO,3/3/2016,1:21:00,32.94,32.93,32.71,32.91,33,32,7360246
YHOO,3/3/2016,1:22:00,32.93,32.92,32.71,32.91,33,32,7370073
YHOO,3/3/2016,1:23:00,32.9,32.89,32.71,32.91,33,32,7419506
YHOO,3/3/2016,1:24:00,32.87,32.86,32.71,32.91,33,32,7442397
YHOO,3/3/2016,1:26:00,32.88,32.87,32.71,32.91,33,32,7476147
YHOO,3/3/2016,1:26:00,32.84,32.83,32.71,32.91,33,32,7493389
YHOO,3/3/2016,1:28:00,32.84,32.83,32.71,32.91,33,32,7547598
YHOO,3/3/2016,1:29:00,32.85,32.84,32.71,32.91,33,32,7574389
YHOO,3/3/2016,1:30:00,32.88,32.87,32.71,32.91,33,32,7594071
YHOO,3/3/2016,1:31:00,32.9,32.89,32.71,32.91,33,32,7608284
YHOO,3/3/2016,1:32:00,32.89,32.88,32.71,32.91,33,32,7617846
YHOO,3/3/2016,1:33:00,32.9,32.89,32.71,32.91,33,32,7642060
YHOO,3/3/2016,1:35:00,32.92,32.91,32.71,32.91,33,32,7690711
YHOO,3/3/2016,1:37:00,32.91,32.9,32.71,32.91,33,32,7715849
YHOO,3/3/2016,1:38:00,32.92,32.91,32.71,32.91,33,32,7735995
YHOO,3/3/2016,1:39:00,32.92,32.91,32.71,32.91,33,32,7653060
YHOO,3/3/2016,1:40:00,32.93,32.92,32.71,32.91,33,32,7772100
YHOO,3/3/2016,1:41:00,32.93,32.92,32.71,32.91,33,32,7796117
YHOO,3/3/2016,1:42:00,32.92,32.91,32.71,32.91,33,32,7846659
YHOO,3/3/2016,1:43:00,32.91,32.9,32.71,32.91,33,32,7878343
YHOO,3/3/2016,1:44:00,32.9,32.89,32.71,32.91,33,32,7913593
YHOO,3/3/2016,1:45:00,32.92,32.91,32.71,32.91,33,32,7972196
YHOO,3/3/2016,1:46:00,32.91,32.9,32.71,32.91,33,32,7980303
YHOO,3/3/2016,1:47:00,32.92,32.91,32.71,32.91,33,32,7996601
YHOO,3/3/2016,1:48:00,32.92,32.91,32.71,32.91,33,32,8027675
YHOO,3/3/2016,1:50:00,32.9,32.89,32.71,32.91,33,32,8033666
YHOO,3/3/2016,1:50:00,32.91,32.9,32.71,32.91,33,32,8043695
YHOO,3/3/2016,1:52:00,32.89,32.88,32.71,32.91,33,32,8059011
YHOO,3/3/2016,1:53:00,32.87,32.86,32.71,32.91,33,32,8069917
YHOO,3/3/2016,1:54:00,32.87,32.86,32.71,32.91,33,32,8078090
YHOO,3/3/2016,1:55:00,32.89,32.88,32.71,32.91,33,32,8091396
YHOO,3/3/2016,1:56:00,32.88,32.87,32.71,32.91,33,32,8094342
YHOO,3/3/2016,1:57:00,32.89,32.88,32.71,32.91,33,32,8118640
YHOO,3/3/2016,1:58:00,32.9,32.89,32.71,32.91,33,32,8166113
YHOO,3/3/2016,2:00:00,32.92,32.91,32.71,32.91,33,32,8212489
YHOO,3/3/2016,2:01:00,32.95,32.94,32.71,32.91,33,32,8228418
YHOO,3/3/2016,2:02:00,32.94,32.93,32.71,32.91,33,32,8239075
YHOO,3/3/2016,2:03:00,32.92,32.91,32.71,32.91,33,32,8249779
YHOO,3/3/2016,2:04:00,32.95,32.94,32.71,32.91,33,32,8268487
YHOO,3/3/2016,2:05:00,32.92,32.91,32.71,32.91,33,32,8276675
YHOO,3/3/2016,2:06:00,32.91,32.9,32.71,32.91,33,32,8290376
YHOO,3/3/2016,2:07:00,32.92,32.91,32.71,32.91,33,32,8318453
YHOO,3/3/2016,2:08:00,32.92,32.91,32.71,32.91,33,32,8320553
YHOO,3/3/2016,2:10:00,32.91,32.9,32.71,32.91,33,32,8331892
YHOO,3/3/2016,2:10:00,32.93,32.92,32.71,32.91,33,32,8339748
YHOO,3/3/2016,2:12:00,32.92,32.91,32.71,32.91,33,32,8356951
YHOO,3/3/2016,2:13:00,32.93,32.92,32.71,32.91,33,32,8370212
YHOO,3/3/2016,2:14:00,32.95,32.94,32.71,32.91,33,32,8390962
YHOO,3/3/2016,2:15:00,32.97,32.96,32.71,32.91,33,32,8445575
YHOO,3/3/2016,2:16:00,32.94,32.93,32.71,32.91,33,32,8489740
YHOO,3/3/2016,2:17:00,32.92,32.91,32.71,32.91,33,32,8498952
YHOO,3/3/2016,2:19:00,32.91,32.9,32.71,32.91,33,32,8510230
YHOO,3/3/2016,2:20:00,32.92,32.91,32.71,32.91,33,32,8532605
YHOO,3/3/2016,2:21:00,32.91,32.9,32.71,32.91,33,32,8546642
YHOO,3/3/2016,2:22:00,32.91,32.9,32.71,32.91,33,32,8552053
YHOO,3/3/2016,2:23:00,32.94,32.93,32.71,32.91,33,32,8581207
YHOO,3/3/2016,2:25:00,32.91,32.9,32.71,32.91,33,32,8603089
YHOO,3/3/2016,2:26:00,32.94,32.93,32.71,32.91,33,32,8629524
YHOO,3/3/2016,2:27:00,32.91,32.9,32.71,32.91,33,32,8642747
YHOO,3/3/2016,2:28:00,32.88,32.87,32.71,32.91,33,32,8652345
YHOO,3/3/2016,2:29:00,32.86,32.85,32.71,32.91,33,32,8696488
YHOO,3/3/2016,2:30:00,32.86,32.85,32.71,32.91,33,32,8708583
YHOO,3/3/2016,2:31:00,32.86,32.85,32.71,32.91,33,32,8722511
YHOO,3/3/2016,2:32:00,32.82,32.81,32.71,32.91,33,32,8736105
YHOO,3/3/2016,2:33:00,32.82,32.81,32.71,32.91,33,32,8773161
YHOO,3/3/2016,2:34:00,32.85,32.84,32.71,32.91,33,32,8801127
YHOO,3/3/2016,2:35:00,32.86,32.85,32.71,32.91,33,32,8824360
YHOO,3/3/2016,2:37:00,32.87,32.86,32.71,32.91,33,32,8837543
YHOO,3/3/2016,2:38:00,32.87,32.86,32.71,32.91,33,32,8847309
YHOO,3/3/2016,2:39:00,32.87,32.86,32.71,32.91,33,32,8868837
YHOO,3/3/2016,2:40:00,32.88,32.87,32.71,32.91,33,32,8911632
YHOO,3/3/2016,2:41:00,32.89,32.88,32.71,32.91,33,32,8944982
YHOO,3/3/2016,2:42:00,32.87,32.86,32.71,32.91,33,32,8962237
YHOO,3/3/2016,2:43:00,32.88,32.87,32.71,32.91,33,32,8969940
YHOO,3/3/2016,2:45:00,32.87,32.86,32.71,32.91,33,32,8974677
YHOO,3/3/2016,2:46:00,32.87,32.86,32.71,32.91,33,32,9007163
YHOO,3/3/2016,2:47:00,32.89,32.88,32.71,32.91,33,32,9013364
YHOO,3/3/2016,2:49:00,32.87,32.86,32.71,32.91,33,32,9033539
YHOO,3/3/2016,2:50:00,32.87,32.86,32.71,32.91,33,32,9047606
YHOO,3/3/2016,2:51:00,32.85,32.84,32.71,32.91,33,32,9056848
YHOO,3/3/2016,2:52:00,32.86,32.85,32.71,32.91,33,32,9078825
YHOO,3/3/2016,2:52:00,32.88,32.87,32.71,32.91,33,32,9093056
YHOO,3/3/2016,2:54:00,32.9,32.89,32.71,32.91,33,32,9112037
YHOO,3/3/2016,2:55:00,32.89,32.88,32.71,32.91,33,32,9144671
YHOO,3/3/2016,2:56:00,32.88,32.87,32.71,32.91,33,32,9148375
YHOO,3/3/2016,2:57:00,32.87,32.86,32.71,32.91,33,32,9172448
YHOO,3/3/2016,2:58:00,32.86,32.85,32.71,32.91,33,32,9181439
YHOO,3/3/2016,2:59:00,32.84,32.83,32.71,32.91,33,32,9209098
YHOO,3/3/2016,3:00:00,32.87,32.86,32.71,32.91,33,32,9224330
YHOO,3/3/2016,3:02:00,32.88,32.87,32.71,32.91,33,32,9251363
YHOO,3/3/2016,3:03:00,32.9,32.89,32.71,32.91,33,32,9264960
YHOO,3/3/2016,3:04:00,32.88,32.87,32.71,32.91,33,32,9277875
YHOO,3/3/2016,3:05:00,32.9,32.89,32.71,32.91,33,32,9286699
YHOO,3/3/2016,3:06:00,32.88,32.87,32.71,32.91,33,32,9306766
YHOO,3/3/2016,3:07:00,32.9,32.89,32.71,32.91,33,32,9310805
YHOO,3/3/2016,3:10:00,32.87,32.86,32.71,32.91,33,32,9336820
YHOO,3/3/2016,3:11:00,32.86,32.85,32.71,32.91,33,32,9351547
YHOO,3/3/2016,3:12:00,32.87,32.86,32.71,32.91,33,32,9363399
YHOO,3/3/2016,3:13:00,32.87,32.86,32.71,32.91,33,32,9368912
YHOO,3/3/2016,3:14:00,32.85,32.84,32.71,32.91,33,32,9394464
YHOO,3/3/2016,3:15:00,32.89,32.88,32.71,32.91,33,32,9419911
YHOO,3/3/2016,3:16:00,32.88,32.87,32.71,32.91,33,32,9432098
YHOO,3/3/2016,3:17:00,32.86,32.85,32.71,32.91,33,32,9452842
YHOO,3/3/2016,3:18:00,32.85,32.84,32.71,32.91,33,32,9475601
YHOO,3/3/2016,3:19:00,32.86,32.85,32.71,32.91,33,32,9490128
YHOO,3/3/2016,3:21:00,32.82,32.81,32.71,32.91,33,32,9551323
YHOO,3/3/2016,3:21:00,32.83,32.82,32.71,32.91,33,32,9556113
YHOO,3/3/2016,3:23:00,32.82,32.81,32.71,32.91,33,32,9573478
YHOO,3/3/2016,3:24:00,32.8,32.79,32.71,32.91,33,32,9588097
YHOO,3/3/2016,3:25:00,32.81,32.8,32.71,32.91,33,32,9601002
YHOO,3/3/2016,3:26:00,32.81,32.8,32.71,32.91,33,32,9627874
YHOO,3/3/2016,3:27:00,32.82,32.81,32.71,32.91,33,32,9639232
YHOO,3/3/2016,3:28:00,32.82,32.81,32.71,32.91,33,32,9647295
YHOO,3/3/2016,3:29:00,32.82,32.81,32.71,32.91,33,32,9667634
YHOO,3/3/2016,3:30:00,32.82,32.81,32.71,32.91,33,32,9697243
YHOO,3/3/2016,3:31:00,32.83,32.82,32.71,32.91,33,32,9707847
YHOO,3/3/2016,3:33:00,32.84,32.83,32.71,32.91,33,32,9722293
YHOO,3/3/2016,3:33:00,32.85,32.84,32.71,32.91,33,32,9736484
YHOO,3/3/2016,3:35:00,32.85,32.84,32.71,32.91,33,32,9742214
YHOO,3/3/2016,3:36:00,32.85,32.84,32.71,32.91,33,32,9784785
YHOO,3/3/2016,3:37:00,32.84,32.83,32.71,32.91,33,32,9793310
YHOO,3/3/2016,3:38:00,32.85,32.84,32.71,32.91,33,32,9826085
YHOO,3/3/2016,3:39:00,32.86,32.85,32.71,32.91,33,32,9865360
YHOO,3/3/2016,3:40:00,32.87,32.86,32.71,32.91,33,32,9881517
YHOO,3/3/2016,3:41:00,32.89,32.88,32.71,32.91,33,32,9902595
YHOO,3/3/2016,3:42:00,32.89,32.88,32.71,32.91,33,32,9913072
YHOO,3/3/2016,3:43:00,32.9,32.89,32.71,32.91,33,32,9935677
YHOO,3/3/2016,3:44:00,32.9,32.89,32.71,32.91,33,32,9949474
YHOO,3/3/2016,3:45:00,32.89,32.88,32.71,32.91,33,32,9976346
YHOO,3/3/2016,3:46:00,32.88,32.87,32.71,32.91,33,32,9996262
YHOO,3/3/2016,3:47:00,32.87,32.86,32.71,32.91,33,32,10037529
YHOO,3/3/2016,3:48:00,32.86,32.85,32.71,32.91,33,32,10061298
YHOO,3/3/2016,3:49:00,32.88,32.87,32.71,32.91,33,32,10135207
YHOO,3/3/2016,3:50:00,32.89,32.88,32.71,32.91,33,32,10147815
YHOO,3/3/2016,3:51:00,32.89,32.88,32.71,32.91,33,32,10196884
